country,state,city,station,last_update,latitude,longitude,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,timestamp,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,boundary_layer_height,surface_pressure,temperature_2m,specific_humidity,data_source,aod550,aerosol_index,cloud_fraction,surface_reflectance,angstrom_exponent,single_scattering_albedo,satellite,data_source_insat,has_cpcb,has_merra2,has_insat,AQI
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",29-10-2025 22:00:00,17.72,83.3,16.0,3.0,23.0,19.0,45.0,36.0,12.0,2025-10-29 22:00:00,13.055529655891297,75.00293333502817,3.444180415596864,2.502766991228653,1015.6105527217989,0.0,-141.53707420504188,1013.5073261079721,12.884172397627912,0.015000586667005636,MERRA-2,0.05,0.2564814644844281,0.24665966714244955,0.13497151828117068,1.4218536171183622,0.945329750848302,INSAT-3DR,INSAT-3DR,True,True,True,60.0
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",29-10-2025 22:00:00,27.103358,93.679645,11.0,,6.0,5.0,71.0,66.0,8.0,2025-10-29 22:00:00,12.235191423712376,81.51407951735872,3.606076285221808,186.76462382761179,1003.5694319153274,0.0,140.3958738659289,993.9755758388322,12.221934485987767,0.016302815903471747,MERRA-2,0.24857542949769662,0.6053295360180743,0.09733997396733043,0.11253227274526142,1.9431089232409529,0.9611347167767187,INSAT-3DR,INSAT-3DR,True,True,True,120.0
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",29-10-2025 22:00:00,26.071318,91.87488,50.0,,,23.0,,,,2025-10-29 22:00:00,13.960206382037665,94.6367186381152,2.7114585528283164,52.16215395284031,1016.0154734233362,0.0,114.2822814515016,1019.77513858677,14.355722355559188,0.01892734372762304,MERRA-2,0.06291843528037575,0.16975076840332481,0.1670794881924264,0.08617230769643557,1.6375128703988273,0.9435304115624674,INSAT-3DR,INSAT-3DR,True,True,True,0.0
India,Assam,Guwahati,"IITG, Guwahati - PCBA",29-10-2025 22:00:00,26.2028636,91.70046436,10.0,5.0,4.0,11.0,91.0,64.0,24.0,2025-10-29 22:00:00,12.020971052566136,89.33447963036926,0.8972234058115784,228.0706958739221,1004.1935918147024,0.0,7.689494858456688,999.2409101890489,11.737822187764749,0.01786689592607385,MERRA-2,0.058746008038027125,0.1666299503850185,0.4233095863025996,0.10071132148065988,1.2530308572661817,0.9691510943804377,INSAT-3DR,INSAT-3DR,True,True,True,113.33333333333333
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",29-10-2025 22:00:00,26.10887,91.589544,33.0,6.0,15.0,16.0,98.0,136.0,12.0,2025-10-29 22:00:00,14.039048692330896,79.80312980510777,0.6740048534008007,232.26220454740195,1013.6856297480603,0.3695888552852585,154.9934405017535,1011.7443077531772,13.596292505416471,0.015960625961021557,MERRA-2,0.07048631853622704,0.1965102013715787,0.0738618793138573,0.12065113624707195,1.8127800289799065,0.9265185173678204,INSAT-3DR,INSAT-3DR,True,True,True,312.3076923076923
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",29-10-2025 22:00:00,26.1875,91.744194,32.0,,,18.0,50.0,63.0,54.0,2025-10-29 22:00:00,13.126255910619225,85.10111706835859,4.565790916377987,199.87229217580645,1018.2644816133469,0.0,-32.44909578288978,1017.2351480278694,12.406235186777327,0.01702022341367172,MERRA-2,0.07723307010909851,0.28283703230312573,0.5328925154223212,0.08099873005067745,1.2457177635651848,0.9250541470993969,INSAT-3DR,INSAT-3DR,True,True,True,110.0
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",29-10-2025 22:00:00,26.181742,91.78063,51.0,,3.0,,84.0,102.0,30.0,2025-10-29 22:00:00,16.221200474382893,88.8174921470112,1.6992807659256701,322.95969358292774,1015.5049285034588,0.0,34.64482094969711,1016.6363698509532,16.644901190671213,0.01776349842940224,MERRA-2,0.10196174297638497,0.2819880090243579,0.38552088586814537,0.07007970885701147,1.6918881064166178,0.9757077055802854,INSAT-3DR,INSAT-3DR,True,True,True,240.0
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",29-10-2025 22:00:00,26.349082,92.68449,,4.0,1.0,9.0,57.0,30.0,13.0,2025-10-29 22:00:00,14.189411986138555,76.23623361389257,4.574021088481299,80.73695140580152,1026.251056615142,0.0,-75.11794246639329,1020.5989163495394,14.574400666103951,0.015247246722778513,MERRA-2,0.08538763478226465,0.17362547102078368,0.31350088854375985,0.09031763010830365,1.598015925650299,0.9609531154383838,INSAT-3DR,INSAT-3DR,True,True,True,50.0
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",29-10-2025 22:00:00,26.446912,91.439057,106.0,6.0,15.0,93.0,54.0,58.0,8.0,2025-10-29 22:00:00,16.376525006963416,84.44293929597102,4.410803377443014,204.59109720076978,1010.5461188399713,0.0,-75.37361643574941,1014.9394865809257,16.25672775286651,0.016888587859194205,MERRA-2,0.144981993603346,0.3069436103755937,0.14826462333301427,0.10252825658867236,1.2644777984376454,0.9874620884924956,INSAT-3DR,INSAT-3DR,True,True,True,96.66666666666666
India,Assam,Silchar,"Tarapur, Silchar - PCBA",29-10-2025 22:00:00,24.82827,92.79525,48.0,1.0,18.0,4.0,58.0,42.0,4.0,2025-10-29 22:00:00,16.258509903528882,85.01030809414874,7.101633238592612,177.306369774791,1013.9376543015195,0.3534649700126695,97.71800008130687,1008.583191811214,16.499746111150476,0.01700206161882975,MERRA-2,0.16557026003152164,0.417688282463306,0.15674032920175238,0.11035989552782904,1.0933998528659905,0.9922469941897151,INSAT-3DR,INSAT-3DR,True,True,True,70.0
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",29-10-2025 22:00:00,26.987634,94.636574,19.0,5.0,28.0,3.0,53.0,58.0,10.0,2025-10-29 22:00:00,13.39282039150391,85.89051054614923,3.709856436860317,346.903191752131,1012.2717108734313,0.0,-84.67937180684095,1004.697474750002,13.1695629154704,0.017178102109229848,MERRA-2,0.07717245120832064,0.19274056472192588,0.14081866243857386,0.10813454938922229,1.30762302755881,0.9526941493620561,INSAT-3DR,INSAT-3DR,True,True,True,96.66666666666666
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",29-10-2025 22:00:00,26.146529,87.454184,18.0,5.0,22.0,10.0,57.0,73.0,15.0,2025-10-29 22:00:00,15.552543550802557,83.39097679633979,1.131391831932018,337.01571869788114,1019.3007493860101,2.567890579421775,105.74235088623718,1019.5575536834083,15.988767129632784,0.01667819535926796,MERRA-2,0.11074123058092103,0.16844602796187963,0.4075410519266686,0.10068016192456294,1.6536667984580629,0.9375120343949284,INSAT-3DR,INSAT-3DR,True,True,True,143.33333333333334
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",29-10-2025 22:00:00,25.5626095,84.663264,61.0,1.0,7.0,8.0,43.0,49.0,10.0,2025-10-29 22:00:00,15.97214305035109,77.52546759355486,5.073006906257914,105.69306393521761,1018.1503526720866,0.0,51.378595091220426,1018.2700117444158,16.408100044757287,0.015505093518710973,MERRA-2,0.05,0.1378652947954217,0.15913756199471085,0.0966975415555632,1.3346969657507888,0.9616936656383583,INSAT-3DR,INSAT-3DR,True,True,True,81.66666666666667
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",29-10-2025 22:00:00,24.75746,84.366208,,1.0,8.0,3.0,41.0,51.0,12.0,2025-10-29 22:00:00,16.71445861882267,82.35703993939192,4.996321991958128,286.4853609969964,1022.8820261050411,0.0,-115.25653716600196,1015.3781841390052,16.79697001787734,0.016471407987878387,MERRA-2,0.09815538707334892,0.2845661199180666,0.30943082727185484,0.12561879153333455,1.6322205071469937,0.9247046543362896,INSAT-3DR,INSAT-3DR,True,True,True,85.0
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",29-10-2025 22:00:00,25.42742023,86.13886079,73.0,4.0,16.0,315.0,80.0,138.0,52.0,2025-10-29 22:00:00,12.127888126496876,82.12232736549066,2.1980058872249044,195.35206849472758,1019.8626019037451,0.1656385317792359,-47.1931865789438,1025.307354888582,12.160028136044607,0.016424465473098133,MERRA-2,0.1557253594972012,0.29267499181618295,0.21863768430993039,0.10993625014271843,1.3318037202026904,0.9419150880160554,INSAT-3DR,INSAT-3DR,True,True,True,313.84615384615387
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",29-10-2025 22:00:00,26.80365,84.51954,79.0,1.0,8.0,22.0,,,13.0,2025-10-29 22:00:00,11.684256406297001,78.74398952938893,4.019396623402014,224.2405712948401,1036.8903595739246,0.0,184.34137583205288,1026.7646466406366,11.777483563681715,0.015748797905877784,MERRA-2,0.129939799641453,0.460917102714403,0.2151756109176064,0.10038762475396051,1.7157067092125895,0.94344525699464,INSAT-3DR,INSAT-3DR,True,True,True,0.0
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",29-10-2025 22:00:00,25.251013,86.989001,19.0,9.0,18.0,15.0,63.0,60.0,64.0,2025-10-29 22:00:00,12.516173032618838,86.58267474966988,1.811218892350949,9.126267629564705,1011.852635585331,0.0,50.49872789804526,1016.1814115561816,11.916024829090949,0.017316534949933977,MERRA-2,0.05,0.04320729064145336,0.4503871186742739,0.09797350167540209,1.0814933588501687,0.919893958779833,INSAT-3DR,INSAT-3DR,True,True,True,100.0
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",29-10-2025 22:00:00,25.265194,87.012947,59.0,7.0,59.0,33.0,81.0,67.0,36.0,2025-10-29 22:00:00,13.170743490473717,79.94578151988398,2.020006151139432,197.72159929420337,1022.4538169008757,0.0,126.64068553728704,1033.0645978859388,13.68697612074929,0.015989156303976796,MERRA-2,0.13759906770751193,0.3373085751093072,0.5131399267415329,0.09200243522663258,1.323099385387996,0.939588116446391,INSAT-3DR,INSAT-3DR,True,True,True,123.33333333333333
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",29-10-2025 22:00:00,25.204762,85.51496,8.0,4.0,9.0,30.0,78.0,101.0,10.0,2025-10-29 22:00:00,10.801006030247585,79.8993377113575,4.900366723779934,5.181655906712113,1005.9233053438122,1.1539008325278366,77.46340534293323,1005.8260946393144,10.334710201967045,0.0159798675422715,MERRA-2,0.05,0.08643153359494682,0.26770728277248285,0.0849820105807783,1.0912126610694808,0.9480159929413688,INSAT-3DR,INSAT-3DR,True,True,True,236.66666666666666
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",29-10-2025 22:00:00,25.56752,83.966379,24.0,3.0,9.0,5.0,19.0,23.0,5.0,2025-10-29 22:00:00,11.249861013195893,81.79491555195669,0.0075576426635262095,221.70603529879793,999.9980715840657,0.0,-12.841214653971274,997.6697477277929,11.279115464349315,0.01635898311039134,MERRA-2,0.13549217357519766,0.2526820265997106,0.20241794327305043,0.1130466067635336,1.4886119082550413,0.9432732329273097,INSAT-3DR,INSAT-3DR,True,True,True,38.333333333333336
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",29-10-2025 22:00:00,25.7808257,84.7446768,8.0,9.0,2.0,27.0,,,22.0,2025-10-29 22:00:00,18.535739819056257,84.34538561954139,4.364607262439725,58.65639374931469,1014.9905969557346,0.502836640641538,11.35173452512435,1018.3012503283398,19.328748227128933,0.01686907712390828,MERRA-2,0.08289800472650224,0.3227750529684249,0.07601707907424621,0.09289756689019003,1.582964896407175,0.9431684673556328,INSAT-3DR,INSAT-3DR,True,True,True,0.0
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",29-10-2025 22:00:00,24.7955,84.9994,41.0,,,20.0,,,,2025-10-29 22:00:00,11.364114964501915,92.9856749489701,0.07186830071624728,338.92733115954906,1017.3932714010343,0.0,-10.849788856351768,1018.7982307397095,11.05276520459162,0.01859713498979402,MERRA-2,0.1600263197626136,0.30609553958131885,0.45737280010007725,0.09632292213681581,1.6360430911805648,0.946023005129647,INSAT-3DR,INSAT-3DR,True,True,True,0.0
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",29-10-2025 22:00:00,24.792403,84.992416,39.0,5.0,5.0,22.0,90.0,102.0,16.0,2025-10-29 22:00:00,13.423501461441063,79.8555034023946,2.115952864583683,42.539337943796255,1021.4960209702102,0.0,89.95998754332462,1023.0325185745933,13.829932520860543,0.01597110068047892,MERRA-2,0.05,0.15824680837588703,0.2935774176688429,0.09243296234800467,1.5290636110651477,0.9510107268558582,INSAT-3DR,INSAT-3DR,True,True,True,240.0
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",29-10-2025 22:00:00,24.762518,84.982348,25.0,3.0,22.0,32.0,35.0,26.0,9.0,2025-10-29 22:00:00,15.099003646002837,78.17553302107841,2.1597284397045455,270.221310590709,995.1232838806822,0.0,-122.05701042818589,997.8587707865323,14.99790731978589,0.01563510660421568,MERRA-2,0.1911567982452343,0.39684313737575405,0.1212094885868003,0.08692641718725162,1.4603031082969877,0.9323620675691373,INSAT-3DR,INSAT-3DR,True,True,True,43.333333333333336
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",29-10-2025 22:00:00,25.697189,85.2459,21.0,6.0,9.0,20.0,79.0,114.0,5.0,2025-10-29 22:00:00,13.404383555701171,87.81439233562472,4.238124523482044,37.12459278093574,1021.1350963600064,0.0,130.54788071543246,1021.2401155681702,13.745360041348654,0.017562878467124943,MERRA-2,0.12600965177827006,0.3739359473229407,0.14914060613745123,0.10591975809685925,1.5785927505235655,0.9509445618459632,INSAT-3DR,INSAT-3DR,True,True,True,280.0
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",29-10-2025 22:00:00,25.560083,87.553265,91.0,1.0,14.0,8.0,38.0,40.0,22.0,2025-10-29 22:00:00,13.219212448968701,83.94133983813097,2.804785418448473,342.2185728975202,1032.1231763983997,0.0,106.52270825469134,1027.093089490901,12.612118142574834,0.016788267967626194,MERRA-2,0.05274567054880923,0.365665316792656,0.1517885388740462,0.14687308105625252,1.364561952469341,0.9583110148294846,INSAT-3DR,INSAT-3DR,True,True,True,66.66666666666667
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",29-10-2025 22:00:00,26.0881305,87.93840336,14.0,3.0,7.0,16.0,117.0,62.0,7.0,2025-10-29 22:00:00,16.15596770915575,86.27882154550345,3.9361797255782327,32.83419709752853,1019.2834550926428,0.0,7.580455819372179,1015.8976465350822,16.643527575864624,0.01725576430910069,MERRA-2,0.10286553423888817,0.2840356883276873,0.17306410088679855,0.04852951512603721,1.4385799588624346,0.9393151945607414,INSAT-3DR,INSAT-3DR,True,True,True,106.66666666666667
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",29-10-2025 22:00:00,27.308328,84.531742,30.0,2.0,6.0,10.0,70.0,57.0,16.0,2025-10-29 22:00:00,13.545631199151336,78.1930220917262,2.51792123752051,51.47700553902091,1019.1384134147543,2.0530625684612476,-43.33034069025648,1020.1575270523916,13.8251858004586,0.01563860441834524,MERRA-2,0.12421221484792011,0.31499130956322924,0.6114417251194881,0.10465736174853797,1.673732608471143,0.9163331061085433,INSAT-3DR,INSAT-3DR,True,True,True,95.0
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",29-10-2025 22:00:00,26.63086,84.90051,26.0,3.0,7.0,2.0,79.0,23.0,3.0,2025-10-29 22:00:00,15.584829145016572,88.09227976773339,2.283927404137019,341.0094878581891,1005.8155577874757,0.0,-21.34471517118518,995.630178112615,16.36984528528791,0.017618455953546677,MERRA-2,0.1009065203584927,0.22845100739184596,0.29324200385798277,0.10890208509665414,1.340215868816247,0.9741223686954856,INSAT-3DR,INSAT-3DR,True,True,True,38.333333333333336
India,Bihar,Munger,"Town Hall, Munger - BSPCB",29-10-2025 22:00:00,25.376776,86.471523,31.0,6.0,5.0,11.0,67.0,67.0,19.0,2025-10-29 22:00:00,13.235097478002997,82.29769393073728,1.9764860983197692,42.77444985650589,1012.5180451446419,1.9526101243850147,77.0863101464035,1011.9742444023576,13.435953339052467,0.016459538786147455,MERRA-2,0.1471254283386787,0.3849645256661811,0.2649348407860796,0.09051643649792071,1.5402029961417307,0.9415457108061458,INSAT-3DR,INSAT-3DR,True,True,True,123.33333333333333
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",29-10-2025 22:00:00,26.11442,85.39813,32.0,6.0,20.0,35.0,64.0,84.0,4.0,2025-10-29 22:00:00,15.220033945577837,80.31440571625959,3.336138722715625,26.56676330474359,1013.125924007818,0.0,2.4510174258938164,1015.6159154640452,15.945605749475359,0.01606288114325192,MERRA-2,0.1541457538320494,0.36796974234650814,0.14971404128091853,0.07973940976754325,1.1625552500128598,0.9498979084886947,INSAT-3DR,INSAT-3DR,True,True,True,180.0
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",29-10-2025 22:00:00,26.1403345,85.3650192,40.0,1.0,7.0,32.0,56.0,63.0,28.0,2025-10-29 22:00:00,15.758287614326026,93.08642036324655,1.8489786556679257,210.35315229231608,1011.8906806437049,0.0,97.63091264810981,1007.692071432801,15.458591291604014,0.01861728407264931,MERRA-2,0.08379597698112246,0.1840745071858212,0.10095763423068761,0.11207581040555789,1.2246771403354635,0.9209890045350259,INSAT-3DR,INSAT-3DR,True,True,True,110.0
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",29-10-2025 22:00:00,26.1209,85.3647,16.0,,8.0,18.0,,68.0,5.0,2025-10-29 22:00:00,9.591954513535999,79.69173296728496,1.8613010076694532,350.78213075981995,1014.5039378647621,0.0,34.175597577715486,1023.8847920608415,10.067166432629024,0.015938346593456994,MERRA-2,0.13571430845133728,0.2947910080821262,0.10991927577939282,0.08207739064054975,1.5606874372499648,0.9766415238543354,INSAT-3DR,INSAT-3DR,True,True,True,126.66666666666667
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",29-10-2025 22:00:00,25.592539,85.227158,64.0,6.0,12.0,10.0,64.0,53.0,9.0,2025-10-29 22:00:00,12.685938650830806,77.82843471894698,3.7378787572597587,327.93378641778327,1020.4196301652946,0.0,147.66586254296246,1026.3168307689011,12.451350824778453,0.015565686943789396,MERRA-2,0.05,0.13626576887506459,0.29199705928412584,0.0924873266846893,1.6781044355290937,0.9573181867582965,INSAT-3DR,INSAT-3DR,True,True,True,88.33333333333334
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",29-10-2025 22:00:00,25.610369,85.132568,66.0,,16.0,49.0,,92.0,26.0,2025-10-29 22:00:00,10.413476903973859,89.08986994651583,2.8281902321210732,149.33502084155947,1025.3781631197346,0.0,0.5243699718178618,1025.6130660885583,10.188444168234236,0.017817973989303168,MERRA-2,0.12156235354709874,0.21400462832931674,0.3147515034918723,0.11305647751039571,1.6764227544151014,0.9485002076174556,INSAT-3DR,INSAT-3DR,True,True,True,206.66666666666666
India,Bihar,Patna,"Muradpur, Patna - BSPCB",29-10-2025 22:00:00,25.619651,85.147382,48.0,5.0,16.0,27.0,96.0,43.0,8.0,2025-10-29 22:00:00,15.08544582685061,76.98240592877579,2.78643077246806,343.45836981314005,999.3140988445814,0.0,53.54918099752001,991.6435279909033,15.724284237799864,0.015396481185755158,MERRA-2,0.07378828795935943,0.13425910191199408,0.08300636248250873,0.05617492297669439,1.6939096133778193,0.9594270498165546,INSAT-3DR,INSAT-3DR,True,True,True,71.66666666666667
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",29-10-2025 22:00:00,25.599486,85.113666,44.0,8.0,26.0,4.0,86.0,62.0,9.0,2025-10-29 22:00:00,14.504373986114796,78.578075392906,5.326727963283784,187.25886040031762,1014.1567463429286,0.0,206.07479248819826,1022.9334505551446,14.379891911875259,0.0157156150785812,MERRA-2,0.09830078433324074,0.21821296495129447,0.22072793515470351,0.10778339620446897,1.5001417255361045,0.9441880304531373,INSAT-3DR,INSAT-3DR,True,True,True,106.66666666666667
India,Bihar,Patna,"Samanpura, Patna - BSPCB",29-10-2025 22:00:00,25.596727,85.085624,58.0,6.0,43.0,36.0,146.0,156.0,1.0,2025-10-29 22:00:00,15.782887864064323,85.5473878236145,5.052947336298523,253.46871651572047,1008.6634967322815,0.6313279034975925,-173.08731037655718,1015.8851906921906,16.2259196441874,0.0171094775647229,MERRA-2,0.08696088514226741,0.07813733707734316,0.4479142430717618,0.08543656198060369,1.2481868748138507,0.9657403313928178,INSAT-3DR,INSAT-3DR,True,True,True,327.6923076923077
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",29-10-2025 22:00:00,25.366336,87.117468,55.0,3.0,6.0,20.0,48.0,56.0,16.0,2025-10-29 22:00:00,13.565590320071907,83.32118017155588,0.2562987421956153,282.1150845868115,1029.286155455713,0.0,-138.0101458214896,1029.2125641625382,13.96379303492007,0.016664236034311174,MERRA-2,0.16785548174770745,0.37929493450713286,0.3884262559770071,0.08165689017257904,1.6339616196018676,0.9711756134698049,INSAT-3DR,INSAT-3DR,True,True,True,93.33333333333334
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",29-10-2025 22:00:00,25.0328,85.41948,91.0,7.0,9.0,32.0,38.0,47.0,21.0,2025-10-29 22:00:00,13.27697574905344,73.99704209471372,2.9907012904891914,118.35057970350296,1017.0311932708557,0.0,-12.29113065514597,1016.6546749970801,12.726349796629885,0.014799408418942743,MERRA-2,0.12657324922346042,0.3643772922329778,0.28234915237269537,0.0794037630291631,1.6601530853479183,0.9421563687760482,INSAT-3DR,INSAT-3DR,True,True,True,78.33333333333333
