latitude,longitude,timestamp,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,boundary_layer_height,surface_pressure,temperature_2m,specific_humidity,data_source
17.72,83.3,2025-10-29 22:00:00,13.055529655891297,75.00293333502817,3.444180415596864,2.502766991228653,1015.6105527217989,0.0,-141.53707420504188,1013.5073261079721,12.884172397627912,0.015000586667005636,MERRA-2
27.103358,93.679645,2025-10-29 22:00:00,12.235191423712376,81.51407951735872,3.606076285221808,186.76462382761179,1003.5694319153274,0.0,140.3958738659289,993.9755758388322,12.221934485987767,0.016302815903471747,MERRA-2
26.071318,91.87488,2025-10-29 22:00:00,13.960206382037665,94.6367186381152,2.7114585528283164,52.16215395284031,1016.0154734233362,0.0,114.2822814515016,1019.77513858677,14.355722355559188,0.01892734372762304,MERRA-2
26.2028636,91.70046436,2025-10-29 22:00:00,12.020971052566136,89.33447963036926,0.8972234058115784,228.0706958739221,1004.1935918147024,0.0,7.689494858456688,999.2409101890489,11.737822187764749,0.01786689592607385,MERRA-2
26.10887,91.589544,2025-10-29 22:00:00,14.039048692330896,79.80312980510777,0.6740048534008007,232.26220454740195,1013.6856297480603,0.3695888552852585,154.9934405017535,1011.7443077531772,13.596292505416471,0.015960625961021557,MERRA-2
26.1875,91.744194,2025-10-29 22:00:00,13.126255910619225,85.10111706835859,4.565790916377987,199.87229217580645,1018.2644816133469,0.0,-32.44909578288978,1017.2351480278694,12.406235186777327,0.01702022341367172,MERRA-2
26.181742,91.78063,2025-10-29 22:00:00,16.221200474382893,88.8174921470112,1.6992807659256701,322.95969358292774,1015.5049285034588,0.0,34.64482094969711,1016.6363698509532,16.644901190671213,0.01776349842940224,MERRA-2
26.349082,92.68449,2025-10-29 22:00:00,14.189411986138555,76.23623361389257,4.574021088481299,80.73695140580152,1026.251056615142,0.0,-75.11794246639329,1020.5989163495394,14.574400666103951,0.015247246722778513,MERRA-2
26.446912,91.439057,2025-10-29 22:00:00,16.376525006963416,84.44293929597102,4.410803377443014,204.59109720076978,1010.5461188399713,0.0,-75.37361643574941,1014.9394865809257,16.25672775286651,0.016888587859194205,MERRA-2
24.82827,92.79525,2025-10-29 22:00:00,16.258509903528882,85.01030809414874,7.101633238592612,177.306369774791,1013.9376543015195,0.3534649700126695,97.71800008130687,1008.583191811214,16.499746111150476,0.01700206161882975,MERRA-2
26.987634,94.636574,2025-10-29 22:00:00,13.39282039150391,85.89051054614923,3.709856436860317,346.903191752131,1012.2717108734313,0.0,-84.67937180684095,1004.697474750002,13.1695629154704,0.017178102109229848,MERRA-2
26.146529,87.454184,2025-10-29 22:00:00,15.552543550802557,83.39097679633979,1.131391831932018,337.01571869788114,1019.3007493860101,2.567890579421775,105.74235088623718,1019.5575536834083,15.988767129632784,0.01667819535926796,MERRA-2
25.5626095,84.663264,2025-10-29 22:00:00,15.97214305035109,77.52546759355486,5.073006906257914,105.69306393521761,1018.1503526720866,0.0,51.378595091220426,1018.2700117444158,16.408100044757287,0.015505093518710973,MERRA-2
24.75746,84.366208,2025-10-29 22:00:00,16.71445861882267,82.35703993939192,4.996321991958128,286.4853609969964,1022.8820261050411,0.0,-115.25653716600196,1015.3781841390052,16.79697001787734,0.016471407987878387,MERRA-2
25.42742023,86.13886079,2025-10-29 22:00:00,12.127888126496876,82.12232736549066,2.1980058872249044,195.35206849472758,1019.8626019037451,0.1656385317792359,-47.1931865789438,1025.307354888582,12.160028136044607,0.016424465473098133,MERRA-2
26.80365,84.51954,2025-10-29 22:00:00,11.684256406297001,78.74398952938893,4.019396623402014,224.2405712948401,1036.8903595739246,0.0,184.34137583205288,1026.7646466406366,11.777483563681715,0.015748797905877784,MERRA-2
25.251013,86.989001,2025-10-29 22:00:00,12.516173032618838,86.58267474966988,1.811218892350949,9.126267629564705,1011.852635585331,0.0,50.49872789804526,1016.1814115561816,11.916024829090949,0.017316534949933977,MERRA-2
25.265194,87.012947,2025-10-29 22:00:00,13.170743490473717,79.94578151988398,2.020006151139432,197.72159929420337,1022.4538169008757,0.0,126.64068553728704,1033.0645978859388,13.68697612074929,0.015989156303976796,MERRA-2
25.204762,85.51496,2025-10-29 22:00:00,10.801006030247585,79.8993377113575,4.900366723779934,5.181655906712113,1005.9233053438122,1.1539008325278366,77.46340534293323,1005.8260946393144,10.334710201967045,0.0159798675422715,MERRA-2
25.56752,83.966379,2025-10-29 22:00:00,11.249861013195893,81.79491555195669,0.0075576426635262095,221.70603529879793,999.9980715840657,0.0,-12.841214653971274,997.6697477277929,11.279115464349315,0.01635898311039134,MERRA-2
25.7808257,84.7446768,2025-10-29 22:00:00,18.535739819056257,84.34538561954139,4.364607262439725,58.65639374931469,1014.9905969557346,0.502836640641538,11.35173452512435,1018.3012503283398,19.328748227128933,0.01686907712390828,MERRA-2
24.7955,84.9994,2025-10-29 22:00:00,11.364114964501915,92.9856749489701,0.07186830071624728,338.92733115954906,1017.3932714010343,0.0,-10.849788856351768,1018.7982307397095,11.05276520459162,0.01859713498979402,MERRA-2
24.792403,84.992416,2025-10-29 22:00:00,13.423501461441063,79.8555034023946,2.115952864583683,42.539337943796255,1021.4960209702102,0.0,89.95998754332462,1023.0325185745933,13.829932520860543,0.01597110068047892,MERRA-2
24.762518,84.982348,2025-10-29 22:00:00,15.099003646002837,78.17553302107841,2.1597284397045455,270.221310590709,995.1232838806822,0.0,-122.05701042818589,997.8587707865323,14.99790731978589,0.01563510660421568,MERRA-2
25.697189,85.2459,2025-10-29 22:00:00,13.404383555701171,87.81439233562472,4.238124523482044,37.12459278093574,1021.1350963600064,0.0,130.54788071543246,1021.2401155681702,13.745360041348654,0.017562878467124943,MERRA-2
25.560083,87.553265,2025-10-29 22:00:00,13.219212448968701,83.94133983813097,2.804785418448473,342.2185728975202,1032.1231763983997,0.0,106.52270825469134,1027.093089490901,12.612118142574834,0.016788267967626194,MERRA-2
26.0881305,87.93840336,2025-10-29 22:00:00,16.15596770915575,86.27882154550345,3.9361797255782327,32.83419709752853,1019.2834550926428,0.0,7.580455819372179,1015.8976465350822,16.643527575864624,0.01725576430910069,MERRA-2
27.308328,84.531742,2025-10-29 22:00:00,13.545631199151336,78.1930220917262,2.51792123752051,51.47700553902091,1019.1384134147543,2.0530625684612476,-43.33034069025648,1020.1575270523916,13.8251858004586,0.01563860441834524,MERRA-2
26.63086,84.90051,2025-10-29 22:00:00,15.584829145016572,88.09227976773339,2.283927404137019,341.0094878581891,1005.8155577874757,0.0,-21.34471517118518,995.630178112615,16.36984528528791,0.017618455953546677,MERRA-2
25.376776,86.471523,2025-10-29 22:00:00,13.235097478002997,82.29769393073728,1.9764860983197692,42.77444985650589,1012.5180451446419,1.9526101243850147,77.0863101464035,1011.9742444023576,13.435953339052467,0.016459538786147455,MERRA-2
26.11442,85.39813,2025-10-29 22:00:00,15.220033945577837,80.31440571625959,3.336138722715625,26.56676330474359,1013.125924007818,0.0,2.4510174258938164,1015.6159154640452,15.945605749475359,0.01606288114325192,MERRA-2
26.1403345,85.3650192,2025-10-29 22:00:00,15.758287614326026,93.08642036324655,1.8489786556679257,210.35315229231608,1011.8906806437049,0.0,97.63091264810981,1007.692071432801,15.458591291604014,0.01861728407264931,MERRA-2
26.1209,85.3647,2025-10-29 22:00:00,9.591954513535999,79.69173296728496,1.8613010076694532,350.78213075981995,1014.5039378647621,0.0,34.175597577715486,1023.8847920608415,10.067166432629024,0.015938346593456994,MERRA-2
25.592539,85.227158,2025-10-29 22:00:00,12.685938650830806,77.82843471894698,3.7378787572597587,327.93378641778327,1020.4196301652946,0.0,147.66586254296246,1026.3168307689011,12.451350824778453,0.015565686943789396,MERRA-2
25.610369,85.132568,2025-10-29 22:00:00,10.413476903973859,89.08986994651583,2.8281902321210732,149.33502084155947,1025.3781631197346,0.0,0.5243699718178618,1025.6130660885583,10.188444168234236,0.017817973989303168,MERRA-2
25.619651,85.147382,2025-10-29 22:00:00,15.08544582685061,76.98240592877579,2.78643077246806,343.45836981314005,999.3140988445814,0.0,53.54918099752001,991.6435279909033,15.724284237799864,0.015396481185755158,MERRA-2
25.599486,85.113666,2025-10-29 22:00:00,14.504373986114796,78.578075392906,5.326727963283784,187.25886040031762,1014.1567463429286,0.0,206.07479248819826,1022.9334505551446,14.379891911875259,0.0157156150785812,MERRA-2
25.596727,85.085624,2025-10-29 22:00:00,15.782887864064323,85.5473878236145,5.052947336298523,253.46871651572047,1008.6634967322815,0.6313279034975925,-173.08731037655718,1015.8851906921906,16.2259196441874,0.0171094775647229,MERRA-2
25.366336,87.117468,2025-10-29 22:00:00,13.565590320071907,83.32118017155588,0.2562987421956153,282.1150845868115,1029.286155455713,0.0,-138.0101458214896,1029.2125641625382,13.96379303492007,0.016664236034311174,MERRA-2
25.0328,85.41948,2025-10-29 22:00:00,13.27697574905344,73.99704209471372,2.9907012904891914,118.35057970350296,1017.0311932708557,0.0,-12.29113065514597,1016.6546749970801,12.726349796629885,0.014799408418942743,MERRA-2
25.892357,86.590325,2025-10-29 22:00:00,14.8150925120022,86.05734823374777,2.563961537953435,170.62619049463405,1003.1427395366445,1.2028747097101007,-53.02576183724453,999.1783753753327,14.761577332024922,0.017211469646749557,MERRA-2
25.859655,85.77944,2025-10-29 22:00:00,11.769261317316865,79.55226154895286,1.2031831611167272,181.23021750774848,1011.9805048752014,0.0,4.2134081741924625,1008.4818773352384,11.876251272683975,0.01591045230979057,MERRA-2
24.952822,84.002396,2025-10-29 22:00:00,13.615089862773953,81.21566007802265,3.921250050065138,66.42756696829584,1020.5750771004731,0.0,-27.505169715164858,1009.0654712767952,12.857494331674676,0.016243132015604532,MERRA-2
26.2271665,84.3570427,2025-10-29 22:00:00,16.573494497044663,90.54534664319519,2.6264459406654326,13.205953040615244,1021.5140209237883,0.0,-98.79358457965459,1036.9084249660646,17.13328195276195,0.018109069328639038,MERRA-2
30.735567,76.775714,2025-10-29 22:00:00,13.58391077919408,77.54280587268664,0.5903305196136412,96.92756314177714,1015.0346363586723,0.0,-64.65728842425311,1009.6268963406003,14.427481596730361,0.015508561174537328,MERRA-2
30.751462,76.762879,2025-10-29 22:00:00,15.603025476054514,82.28064486910567,5.2199162083350386,31.29130371147253,1036.7432940349238,0.0,101.45326926872931,1031.5570632632914,15.507856137012709,0.016456128973821135,MERRA-2
21.194815,81.31477,2025-10-29 22:00:00,12.088509455386099,75.40650942086708,4.3892663212974625,128.19482132322466,1032.0941664047014,0.0,-139.85675738191458,1034.9090125881542,11.763188170825185,0.015081301884173417,MERRA-2
21.185571,81.343175,2025-10-29 22:00:00,12.86549519462622,79.35853845449442,1.704013845480276,62.414494306111735,987.9724047833779,0.0,68.4642201555164,986.7776645490459,12.411713363605422,0.015871707690898886,MERRA-2
22.08815,82.13737,2025-10-29 22:00:00,12.686203301018947,86.09746420481754,3.751375781436571,334.5753560859309,1003.2244475520145,0.0,-166.94052811213763,1005.9412485139142,12.354891421546023,0.01721949284096351,MERRA-2
22.118125,83.140608,2025-10-29 22:00:00,14.98094329934193,78.50421229297618,0.29267684900322166,182.7397363264038,1008.41380723057,0.0,-30.67163993218218,1011.6067695244569,14.150183268207451,0.015700842458595234,MERRA-2
22.368195,82.746431,2025-10-29 22:00:00,13.70758636486098,76.26542707687648,2.022245838296761,121.1775401498114,1013.4739867131641,1.6662803080479853,-57.68918695231533,1019.0056322373063,14.093405439511647,0.015253085415375296,MERRA-2
22.348441,82.549611,2025-10-29 22:00:00,12.393067797253146,94.48974846770085,0.34463521748716186,334.6304919292173,1002.673709309657,0.0,16.972928439036917,1003.1206789053853,12.63708983694252,0.01889794969354017,MERRA-2
22.12665,83.483212,2025-10-29 22:00:00,17.000014152306015,81.72125347886077,3.1705941903194708,286.29623226956045,1008.123937759275,0.5841416994513957,28.977485689640837,1018.5009417525022,17.43557650402186,0.016344250695772156,MERRA-2
22.1910172,83.5197009,2025-10-29 22:00:00,13.18769889781993,88.32657768650849,2.387886940467673,158.08856708527864,1006.2358697951596,0.0,-223.03299076258935,1006.3279616911074,14.025917553957571,0.017665315537301697,MERRA-2
21.258815,81.578979,2025-10-29 22:00:00,14.493600709683937,81.22500543164445,4.2441083717752335,326.3299599472369,990.8886469099211,0.0,-147.8586245779846,996.6074171259557,14.662848913431144,0.01624500108632889,MERRA-2
21.219665,81.630094,2025-10-29 22:00:00,13.00917013435401,85.48441740622019,6.406039286706594,321.80132989834476,1008.1260497607885,0.0,40.38205586793009,1012.2777288435097,12.581128221399576,0.017096883481244038,MERRA-2
21.237755,81.705301,2025-10-29 22:00:00,13.982878436594397,79.93222084186318,3.7184697386195875,123.14942953772669,1016.3366210528695,0.0,-26.98749352933758,1011.442802473958,13.760731806556342,0.015986444168372638,MERRA-2
21.371751,81.664929,2025-10-29 22:00:00,14.594346948245317,86.10545115891553,1.6167520137335618,259.21315315658677,1026.859033212911,0.0,100.86029498488315,1022.9900872173932,13.972019596589607,0.017221090231783105,MERRA-2
22.06631475,83.33820077,2025-10-29 22:00:00,10.282305464347056,89.80072963313468,3.9815484845310865,55.20650512178887,1012.4441532908954,0.0,244.5751979616822,1013.0902592007716,10.337002861649502,0.017960145926626935,MERRA-2
28.815329,77.15301,2025-10-29 22:00:00,15.291279209952997,84.72555423437232,3.335826036418697,254.6059083528235,1015.5024393257365,0.0,-113.97544281567106,1023.4683724589336,15.035671371737404,0.016945110846874466,MERRA-2
28.647622,77.315809,2025-10-29 22:00:00,11.86053632163845,81.69157347519052,3.083587368433042,212.85915686817452,1023.9419151847095,0.0,-15.800789857899396,1021.8075098349724,11.354484134008366,0.016338314695038107,MERRA-2
28.695381,77.181665,2025-10-29 22:00:00,10.530032618424073,86.43636099549833,3.109976950782606,124.68455797174605,1025.7012554657572,0.0,-81.84742170423958,1024.4032987089392,9.77846114186502,0.017287272199099667,MERRA-2
28.4706914,77.1099364,2025-10-29 22:00:00,13.348259833983724,80.9568902269504,1.0453299644123577,329.34452438451603,1012.4570513348219,0.0,184.89560949453406,1018.0898764825607,13.213815488706308,0.01619137804539008,MERRA-2
28.7762,77.051074,2025-10-29 22:00:00,11.626694144672271,95.18730709193807,3.0888276510217323,24.147531859833894,1005.1745629476552,0.0,67.42804687467708,1002.3062529132541,11.353264674052076,0.019037461418387615,MERRA-2
28.7256504,77.2011573,2025-10-29 22:00:00,13.774239421723616,79.60338422001993,1.9307313259842536,279.1899420102038,1014.064302276919,0.0,-265.09698083930164,1019.5218365365313,14.39728201797243,0.015920676844003986,MERRA-2
28.5512005,77.2735737,2025-10-29 22:00:00,9.692965497339314,80.60707010528702,2.4428387010063126,310.2428235648662,1011.5012203323754,0.0,52.77647609316563,1005.9483411050462,10.569100719051125,0.016121414021057406,MERRA-2
28.7500499,77.1112615,2025-10-29 22:00:00,15.711102748450536,88.67828355065956,4.082508096064853,7.095793591571096,1001.7094822878277,0.5385405501985249,48.93745612279135,999.9560746484337,15.59649472267374,0.01773565671013191,MERRA-2
28.498571,77.26484,2025-10-29 22:00:00,15.467473778402823,77.61843920284926,3.3519780077326295,142.98607066264373,1015.5275550753788,0.0,-65.72333181174984,1010.8407766642622,14.632584192368624,0.015523687840569851,MERRA-2
28.5710274,77.0719006,2025-10-29 22:00:00,17.36911983068105,76.11300192094315,1.7755418864177317,136.68926694021607,997.433708264761,0.0,60.600995134563505,1003.667181947409,16.28418098716062,0.01522260038418863,MERRA-2
28.5627763,77.1180053,2025-10-29 22:00:00,10.332807129654288,79.59589690089422,4.4577340352591035,287.9478921410335,1012.6904174936343,0.0,215.52395384330686,1016.0517039157031,10.021379878103646,0.015919179380178842,MERRA-2
28.6811736,77.3025234,2025-10-29 22:00:00,13.00345989413707,75.87827117690215,3.151226133381078,98.03063754697283,1014.9584525509769,0.0,-97.83727776150366,1024.9863227791766,13.362255684033595,0.015175654235380429,MERRA-2
28.628624,77.24106,2025-10-29 22:00:00,12.901450521765744,84.95519513884771,5.430800167748815,239.41320283665198,1028.7049463526114,0.7353885860318407,80.65932479136822,1025.580853464133,12.914496046871161,0.016991039027769543,MERRA-2
28.73282,77.170633,2025-10-29 22:00:00,14.87506400309386,78.69178900992144,3.2801501467156173,88.32567948527554,1005.4461706764667,0.0,-92.32332461109088,998.6877476483851,14.387127376605193,0.015738357801984286,MERRA-2
28.58028,77.233829,2025-10-29 22:00:00,15.94702955537129,77.57351363152905,6.948573097256086,238.92161953055333,1013.9532080694772,0.0,17.903679654896056,1011.0750189382884,16.00803446269397,0.015514702726305812,MERRA-2
28.588333,77.221667,2025-10-29 22:00:00,18.959915038693204,81.84020857706551,4.723909989428513,38.37537112815785,1005.9682357487411,0.8109517778350511,177.08006356355054,998.1784741603577,18.759724358601545,0.016368041715413104,MERRA-2
28.5918245,77.2273074,2025-10-29 22:00:00,14.839221202379834,84.98348362254151,1.3683285971073573,212.48304007287135,1022.2948250734477,0.0,-131.93478891374102,1021.1635989784043,15.371505541393184,0.016996696724508303,MERRA-2
28.611281,77.237738,2025-10-29 22:00:00,14.078957299929751,86.40400066425661,3.9279929395648985,237.16201201585824,1021.3392215454891,0.0,45.918007922843216,1013.7064622370003,14.050004846260858,0.017280800132851323,MERRA-2
28.636429,77.201067,2025-10-29 22:00:00,15.476715431432693,82.98974634691876,3.6699595972756285,349.58096825953237,1010.8672762403421,0.0,112.90694375351381,1010.4651973717971,15.243990340230665,0.016597949269383756,MERRA-2
28.684678,77.076574,2025-10-29 22:00:00,15.61278078729372,75.29470846386647,3.7515500152760177,43.404078879820375,1015.2213377163371,0.0,-47.87486216634819,1013.9162014501031,15.680273147703565,0.015058941692773293,MERRA-2
28.60909,77.0325413,2025-10-29 22:00:00,14.664886755443858,72.67208509411797,2.024122737664715,225.32089551732327,1023.4354590928656,0.0,-134.94635714255278,1026.3629763971585,15.02158655054658,0.014534417018823596,MERRA-2
28.570173,76.933762,2025-10-29 22:00:00,13.933780388403102,88.43636282864605,1.9748523148048154,144.6951288993272,1035.9889812361926,0.0,-36.28385604396636,1027.5798796105264,13.054480888406028,0.01768727256572921,MERRA-2
28.822836,77.101981,2025-10-29 22:00:00,12.094484707413592,86.28879778559053,2.549459267867057,103.40603699546942,1004.9521308333967,0.0,-193.36783011075647,998.9151516751649,11.559195667575008,0.017257759557118106,MERRA-2
28.56789,77.250515,2025-10-29 22:00:00,15.204992435069904,81.49189280995569,1.7616227354738085,316.4825907223793,1012.5053629034757,0.0,67.48194921665993,1018.3408774753939,16.01554671396376,0.01629837856199114,MERRA-2
28.6573814,77.1585447,2025-10-29 22:00:00,10.699825286840927,82.6903228960566,2.2236995236376638,67.11777437193163,1007.0107560344067,0.0,-49.59690463264752,1006.1701815562802,10.513125652652642,0.01653806457921132,MERRA-2
28.530785,77.271255,2025-10-29 22:00:00,11.492605548131362,86.30004059992613,4.572796407761401,55.40252628234782,1007.4777695571903,0.0,63.29318177555062,1019.2646513823538,11.961524698914683,0.017260008119985227,MERRA-2
28.623763,77.287209,2025-10-29 22:00:00,12.159525804988936,83.14399721287447,2.4561974623509566,46.6253716618095,1018.838003761563,0.0,54.349910278933734,1024.2560520310903,11.734247575657838,0.016628799442574893,MERRA-2
28.674045,77.131023,2025-10-29 22:00:00,14.049216559431875,73.57777315090114,1.113989549356733,93.51136215371743,1012.668730271262,2.6113550565885952,-51.7611299036176,1013.7876700294565,14.0410051113955,0.014715554630180228,MERRA-2
28.639652,77.146275,2025-10-29 22:00:00,16.21653250905178,94.95517020505687,2.2036968406195188,296.8851477330537,1026.238748037872,0.0,-113.18161421327004,1029.158388964502,16.036886463658252,0.018991034041011375,MERRA-2
28.63611,77.173332,2025-10-29 22:00:00,15.021055623540231,87.86402597860331,4.230723271796046,251.08972620094212,1018.072740311073,0.0,138.21589910375226,1021.3162897490212,14.937496583381805,0.017572805195720662,MERRA-2
28.563262,77.186937,2025-10-29 22:00:00,14.133173335022258,88.35305290823055,1.7745964935191458,57.873562577390956,1017.18252554786,0.0,40.04120292384324,1018.1380208879596,14.156391609100332,0.017670610581646113,MERRA-2
28.732528,77.11992,2025-10-29 22:00:00,11.120033680195775,86.05177590582487,3.9682262717116132,280.7443422544117,1034.6325472330545,1.0048976566917165,157.74532797634697,1040.677456953587,10.399286556163966,0.017210355181164975,MERRA-2
28.6514781,77.1473105,2025-10-29 22:00:00,14.190837621936629,84.36306981757589,2.7204414084553625,254.94195191230136,1008.9533417669295,0.12594907652144402,96.50149610632252,1006.1587325305716,14.37944355946889,0.01687261396351518,MERRA-2
28.5504249,77.2159377,2025-10-29 22:00:00,16.970794020624293,81.99175677032383,2.1672007099602024,98.50559986139972,1031.8115706944059,0.0,-144.80139004162484,1020.8175409113055,17.19080124565096,0.016398351354064766,MERRA-2
28.710508,77.249485,2025-10-29 22:00:00,12.83563751345039,77.2143439900352,4.06253467094903,29.65717642170337,1024.2185318942684,0.0,131.05438246922085,1027.4695377840617,12.786049581560698,0.015442868798007041,MERRA-2
28.531346,77.190156,2025-10-29 22:00:00,17.533019954250946,76.970084244058,0.711712243612892,354.23195326553815,1006.0809193011876,0.0,-24.12360578563344,1007.841196283759,16.907250242155722,0.0153940168488116,MERRA-2
28.672342,77.31526,2025-10-29 22:00:00,16.727275170302132,81.90975218372591,4.675943747382192,348.5496340492998,1015.6966935739707,0.0,-23.005643559638724,1018.5455299751318,16.95112945031079,0.016381950436745184,MERRA-2
28.699793,77.165453,2025-10-29 22:00:00,15.1251914818907,88.96627072635093,3.294781754552205,286.7534247514235,1020.0900375758852,0.0,-67.63923020592742,1029.0947397404393,15.10511250656853,0.017793254145270186,MERRA-2
23.107969,72.574648,2025-10-29 22:00:00,10.978195757919517,82.9610301502427,1.9784225137876787,96.83762559663516,1006.6539496470664,0.0,99.57522366813514,1004.392418050821,9.766256094605039,0.016592206030048542,MERRA-2
22.977134,72.553024,2025-10-29 22:00:00,10.671940315184166,86.12258135641025,4.178700237976249,280.74635600160593,1017.2545756178497,0.3520237173083486,-4.771135614198441,1029.264707027027,10.660638770461757,0.01722451627128205,MERRA-2
23.002657,72.591912,2025-10-29 22:00:00,14.889523519483514,91.2286335278156,1.685521998038728,126.22569523530507,1013.3766023316794,0.7230401997593424,-73.18770856302217,1022.365034965927,15.20994495011702,0.018245726705563122,MERRA-2
23.020509,72.579261,2025-10-29 22:00:00,12.697387982590019,85.18342198246955,5.099033154879003,11.371012137231133,1022.2463368291277,0.0,5.963036992016958,1019.0116529405998,13.046499639396814,0.01703668439649391,MERRA-2
23.016834,72.625775,2025-10-29 22:00:00,14.626716732999112,86.79647417582743,3.9527577025229546,122.20206931541018,1014.1453336621546,0.0,95.01454709988273,1024.521638025281,14.282122823954328,0.017359294835165486,MERRA-2
23.041137,72.456691,2025-10-29 22:00:00,17.31167356848611,83.31006199300201,2.0228729945783277,313.8420839731926,1008.1611416594568,0.0,52.28354880354951,1005.2926416397639,17.29949627235562,0.0166620123986004,MERRA-2
23.023389,72.515201,2025-10-29 22:00:00,18.12428667937934,90.95822392619232,3.6544855045110483,82.24370687926753,1001.7217277949869,0.0,56.427738802673176,1000.4348451078702,17.289994642440544,0.018191644785238464,MERRA-2
23.076793,72.627874,2025-10-29 22:00:00,14.63819220736617,85.55648777420247,2.275220306550939,124.53659731690665,1028.7398676329003,0.0,22.44518185599675,1033.9753591459612,15.480156053095104,0.017111297554840494,MERRA-2
21.613267,73.010555,2025-10-29 22:00:00,12.921977436417732,87.71391224284524,2.942237295748939,324.25267104405305,996.6704771945801,0.0,-57.27684245485304,1004.0531789432097,13.612023113491459,0.017542782448569046,MERRA-2
23.163798,72.677768,2025-10-29 22:00:00,12.588620559136555,84.29952574287582,3.7410452794241085,64.6859191932871,1015.6067376582391,0.0,-2.5554070991449827,1021.470382754536,12.860420636433771,0.016859905148575164,MERRA-2
23.243639,72.68994,2025-10-29 22:00:00,13.0985172979834,86.1790016289305,1.2728139309451132,129.32401298391565,1001.4443195189428,0.0,31.922334219554205,994.9709121403383,13.67893069167266,0.0172358003257861,MERRA-2
23.221714,72.654328,2025-10-29 22:00:00,12.90434355953183,84.05302748434234,2.929619131681224,84.97816680472702,1017.7704082722312,0.8839117546202196,-128.29922241885743,1016.4741560593301,13.521187020219848,0.016810605496868466,MERRA-2
21.170046,72.795405,2025-10-29 22:00:00,15.137594383169604,75.36052638974871,1.742418763323172,60.342917863794355,1018.2066442053421,1.5084296959435306,122.25009148868759,1020.1163214664998,15.352615206765138,0.015072105277949744,MERRA-2
20.362421,72.918013,2025-10-29 22:00:00,15.900312870219297,83.51445387082133,2.6114367812689454,97.10986014611626,1011.0365015091502,1.3967830011550062,5.194588580729489,1010.3819216453014,15.382835437953231,0.016702890774164265,MERRA-2
22.969611,72.6435,2025-10-29 22:00:00,13.459757187790855,84.56245954376807,2.116854695689806,53.40355234635199,1013.0929175253091,0.0,13.934259362125978,1015.3555919844157,13.392967267138246,0.016912491908753616,MERRA-2
30.379589,76.778328,2025-10-29 22:00:00,16.011478645891223,71.81591376842917,7.40662927075166,240.07113271659756,1024.081828167375,0.0,-103.99059271255354,1025.4646739303498,15.686121877218678,0.014363182753685835,MERRA-2
28.6701,76.9254,2025-10-29 22:00:00,15.985920652976239,81.50070367767916,3.820823907085506,301.7215042733197,1003.8284019480396,0.0,-3.0887635571584617,1013.8454382839502,16.467403417533305,0.01630014073553583,MERRA-2
